grdc_no	wmo_reg	sub_reg	river	station	country	lat	long	area	altitude	d_start	d_end	d_yrs	d_miss	m_start	m_end	m_yrs	m_miss	t_start	t_end	t_yrs	lta_discharge	r_volume_yr	r_height_yr
6457330	6	6571	MOSINSKI, KANAL	MOSINA	PL	52.24833333	16.85638889	2500.9	57.389	1955	2020	66	0	1960	1980	21	0	1955	2020	66	5.829	0.183823344	73.50287656
6457340	6	6571	MOGILNICA	KONOJAD	PL	52.15111111	16.53222222	719.3	63.695	1950	2020	71	0	1960	1980	21	0	1950	2020	71	1.624	0.051214464	71.20042263
6457350	6	6571	KOPLA	GLUSZYNA	PL	52.31694444	16.95305556	410.8	58.085	1960	2020	61	3	1960	1980	21	0	1960	2020	61	1.196	0.037717056	91.81367089
6457360	6	6571	STRUGA GULANIECKA	WAGROWIEC	PL	52.80833333	17.19416667	222.4	76.917	1950	1991	42	0	1960	1980	21	0	1950	1991	42	0.693	0.021854448	98.26640288
6457370	6	6571	FLINTA	RYCZYWOL	PL	52.81638889	16.83944444	283	70.461	1950	2020	71	2	1960	1980	21	0	1950	2020	71	0.66	0.02081376	73.54685512
6457380	6	6571	SAMA	SZAMOTULY	PL	52.61222222	16.58138889	397.3	61.05	1950	2020	71	0	1960	1983	24	0	1950	2020	71	1.044	0.032923584	82.86832117
6457505	6	6571	NEISSE RIVER	GUBIN	PL	51.97194444	14.70694444	4087.1	37.575	1955	2020	66	0					1955	2020	66	28.711	0.905430096	221.5336292
6457600	6	6571	BYSTRZYCA	JUGOWICE	PL	50.73305556	16.40333333	121.1	367.21	1950	2020	71	5					1950	2020	71	1.54	0.04856544	401.0358382
6457660	6	6571	ODER RIVER	CHALUPKI	PL	49.92194444	18.32777778	4663.6	192.595	1950	2020	71	0					1950	2020	71	41.844	1.319592384	282.9557389
6457670	6	6571	ODER RIVER	RACIBORZ-MIEDONIA	PL	50.12194444	18.22972222	6728.4	176.22	1950	2020	71	0					1950	2020	71	64.382	2.030350752	301.7583307
6457675	6	6571	PRUDNIK	PRUDNIK	PL	50.31944444	17.58861111	147.2	249.86	1955	2020	66	0					1955	2020	66	1.251	0.039451536	268.0131522
6457680	6	6571	ODER RIVER	SCINAWA	PL	51.40888889	16.44333333	29611.4	86.61	1950	2020	71	0					1950	2020	71	177.307	5.591553552	188.8311107
6457690	6	6571	ODER RIVER	CIGACICE	PL	52.03305556	15.6075	39901.3	47.395	1950	2020	71	0					1950	2020	71	217.065	6.84536184	171.5573638
6457700	6	6571	ODER RIVER	POLECKO	PL	52.0525	14.89222222	47164.9	32.61	2017	2020	4	0	1946	1987	42	0	1946	2020	75	164.031	5.172881616	109.6765098
6457704	6	6571	CZARNA	MIRSK	PL	50.98666667	15.38388889	56.3	328.957	1950	2020	71	0					1950	2020	71	0.876	0.027625536	490.684476
6457705	6	6571	BOBR	SZPROTAWA	PL	51.56138889	15.52666667	2878.9	115.35	1950	2016	67	18					1950	2016	67	25.359	0.799721424	277.7871493
6457707	6	6571	BOBR	ZAGAN	PL	51.61805556	15.31583333	4255	91.853	1950	2020	71	0	1951	1990	40	0	1950	2020	71	37.208	1.173391488	275.7676823
6457720	6	6571	BARYCZ	OSETNO	PL	51.63166667	16.46222222	4579.6	77.483	1950	2020	71	0					1950	2020	71	14.739	0.464809104	101.4955682
6457730	6	6571	NYSA KLODZKA	SKOROGOSZCZ	PL	50.76194444	17.675	4489.5	139.86	1950	2020	71	0					1950	2020	71	35.761	1.127758896	251.1992195
6457735	6	6571	WILCZKA	WILKANOW	PL	50.26527778	16.66222222	46.6	362.635	1950	2020	71	2					1950	2020	71	0.839	0.026458704	567.7833476
6457800	6	6571	WARTA	GORZOW WIELKOPOLSKI	PL	52.73	15.25305556	52377.3	15.47	1949	2020	72	0	1900	1994	95	0	1900	2020	121	205.263	6.473173968	123.5873932
6457810	6	6571	WARTA	SKWIERZYNA	PL	52.60222222	15.50083333	32053.8	21.817	1950	2020	71	1					1950	2020	71	121.809	3.841368624	119.8412863
6457820	6	6571	WARTA	POZNAN-MOST ROCHA	PL	52.40222222	16.94527778	25908.9	49.385	1949	2020	72	0	1949	1989	41	0	1949	2020	72	98.553	3.107967408	119.9575207
6457830	6	6571	WARTA	KONIN	PL	52.23055556	18.29444444	360.7	78.114	1950	1991	42	0					1950	1991	42	63.385	1.99890936	5541.750374
6457840	6	6571	WARTA	SIERADZ	PL	51.59944444	18.7425	8156.1	125.04	1950	2020	71	0					1950	2020	71	44.191	1.393607376	170.866882
6457850	6	6571	WARTA	DZIALOSZYN	PL	51.11	18.87333333	4093.6	172.55	1950	2020	71	0					1950	2020	71	24.069	0.759039984	185.4211413
6457860	6	6571	WARTA	PORAJ	PL	50.67333333	19.20388889	393.2	264.183	1960	2020	61	0					1960	2020	61	2.752	0.086787072	220.7199186
6457870	6	6571	WARTA	NOWA WIES PODGORNA	PL	52.14166667	17.59	20755.9	66.925	1960	2020	61	0	1960	1980	21	0	1960	2020	61	90.959	2.868483024	138.2008501
6457880	6	6571	LISWARTA	NIWKI	PL	50.82083333	18.6625	109810.7	231.505	1960	2020	61	0	1960	1980	21	0	1960	2020	61	1.453	0.045821808	0.417279992
6457890	6	6571	WARTA	SLAWSK	PL	52.19833333	18.13333333	13760.1	75.695	1993	2020	28	0					1993	2020	28	64.707	2.040599952	148.2983374
6457955	6	6571	PROSNA	MIRKOW	PL	51.31555556	18.15472222	1242	144.565	1950	2020	71	0					1950	2020	71	5.009	0.157963824	127.1850435
6457956	6	6571	PROSNA	BOGUSLAW	PL	51.89833333	17.95361111	4282.3	87.865	1950	2020	71	0	1951	1990	40	0	1950	2020	71	15.586	0.491520096	114.7794634
6457982	6	6571	DRAWA	DRAWSKO POMORSKIE	PL	53.52694444	15.81083333	592.4	107.385	1950	2020	71	0	1978	1988	11	0	1950	2020	71	4.04	0.12740544	215.0665766
6457985	6	6571	DRAWA	DRAWINY	PL	52.88555556	15.97722222	3281	29.793	1955	2020	66	0					1955	2020	66	20.958	0.660931488	201.4420872
6457990	6	6571	INA	GOLENIOW	PL	53.56305556	14.82694444	15931.5	1.714	1950	2020	71	0					1950	2020	71	12.715	0.40098024	25.16901987
6457995	6	6571	MALA INA	MORZYCA	PL	53.20861111	15.14694444	320	30.23	1960	2020	61	0					1960	2020	61	1.074	0.033869664	105.8427
6458010	6	6581	VISTULA	TCZEW	PL	54.08722222	18.80555556	193922.9	-0.665	2019	2020	2	0					2019	2020	2	777.643	24.52374965	126.4613393
6458200	6	6581	SKAWA	JORDANOW	PL	49.63638889	19.83	96.8	442.89	1960	2020	61	0					1960	2020	61	1.185	0.03737016	386.0553719
6458201	6	6581	SKAWA	OSIELEC	PL	49.68361111	19.73916667	243.5	393.59	1970	2020	51	0					1970	2020	51	3.655	0.11526408	473.3637782
6458203	6	6581	SKAWA	WADOWICE	PL	49.87722222	19.51111111	107.3	254.03	1950	2020	71	0	1951	1990	40	0	1950	2020	71	12.339	0.389122704	3626.493048
6458402	6	6581	DUNAJEC	NOWY TARG	PL	49.48444444	20.03111111	434.8	579.27	1960	2020	61	0					1960	2020	61	8.903	0.280765008	645.7336891
6458403	6	6581	BIALY DUNAJEC	ZAKOPANE  HARENDA	PL	49.31611111	19.9775	58.4	763.09	1960	2020	61	0					1960	2020	61	2.256	0.071145216	1218.24
6458404	6	6581	DUNAJEC	CZORSZTYN	PL	49.42361111	20.325	1123.9	484.102	1950	1987	38	0					1950	1987	38	23.203	0.731729808	651.063091
6458406	6	6581	DUNAJEC	NOWY SACZ	PL	49.62722222	20.68722222	4337.4	275.635	1949	2020	72	0	1945	1990	46	0	1945	2020	76	64.826	2.044352736	471.3313819
6458420	6	6581	VISTULA	WISLA	PL	49.63194444	18.90083333	53.5	470.55	1955	2020	66	0					1955	2020	66	1.374	0.043330464	809.915215
6458440	6	6581	VISTULA	USTRON OBLAZIEC	PL	49.68055556	18.85027778	107.3	398.695	1951	2020	70	0					1951	2020	70	2.668	0.084138048	784.1383784
6458450	6	6581	VISTULA	SZCZUCIN	PL	50.32694444	21.07722222	23869.3	159.06	1921	2020	100	0					1921	2020	100	230.405	7.26605208	304.4099358
6458456	6	6581	DOKAWA	JANKOWICE-GROBLA	PL	50.00111111	19.00333333	1123.9	237.73	1980	1999	20	0					1980	1999	20	0.337	0.010627632	9.456029896
6458460	6	6581	VISTULA	SANDOMIERZ	PL	50.6725	21.74611111	807.9	139.085	1950	2020	71	0					1950	2020	71	287.821	9.076723056	11234.9586
6458500	6	6581	VISTULA	WARSAW (WARSZAWA)	PL	52.2475	21.0325	84945.1	76.076	1949	2013	65	70	1921	1990	70	11	1921	2013	93	567.742	17.90431171	210.7750972
6458510	6	6581	DRWECA	BRODNICA	PL	53.25527778	19.40083333	3539.8	67.355	1950	2020	71	0					1950	2020	71	21.517	0.678560112	191.6944777
6458520	6	6581	KAMIENNA	KUNOW	PL	50.96194444	21.27888889	1110.4	176.035	1950	2020	71	9					1950	2020	71	5.753	0.181426608	163.3885159
6458525	6	6581	SWISLINA	NIETULISKO DUZE	PL	50.97888889	21.24194444	402.3	176.737	1960	2020	61	1					1960	2020	61	1.805	0.05692248	141.4926174
6458530	6	6581	SOLA	RAJCZA	PL	49.51388889	19.11638889	253.7	481.986	1960	2020	61	0					1960	2020	61	5.118	0.161401248	636.189389
6458540	6	6581	BZURA	LOWICZ	PL	52.10972222	19.9625	3435.6	79.102	1950	2020	71	27					1950	2020	71	12.102	0.381648672	111.0864687
6458550	6	6581	BUG	WYSZKOW	PL	52.58833333	21.45277778	38394.5	81.405	2017	2020	4	0	1920	1987	68	0	1920	2020	101	107.72	3.39705792	88.47772259
6458555	6	6581	KRZNA	MALOWA GORA	PL	52.10361111	23.4675	3041.9	127.585	1950	2020	71	0					1950	2020	71	10.706	0.337624416	110.9912936
6458560	6	6581	BRDA	TUCHOLA	PL	53.57305556	17.90361111	2477.2	87.438	1950	2020	71	0					1950	2020	71	19.394	0.611609184	246.8953593
6458600	6	6581	SAN	RADOMYSL NAD SANEM	PL	50.67361111	21.93083333	72.4	138.74	2017	2020	4	0	1920	1987	68	0	1920	2020	101	113.293	3.572808048	49348.17746
6458605	6	6581	CZARNY	POLANA	PL	49.3025	22.57416667	94.1	437.227	1971	2020	50	0					1971	2020	50	1.586	0.050016096	531.5206801
6458610	6	6581	NIDA	BRZEGI	PL	50.74194444	20.41388889	2263.7	205.15	1950	2020	71	0					1950	2020	71	12.683	0.399971088	176.6890878
6458613	6	6581	LOSOSNA	BOCHENIEC	PL	50.8025	20.31166667	294.1	216.11	1960	2020	61	5					1960	2020	61	1.52	0.04793472	162.9878273
6458615	6	6581	CZARNA NIDA	DALESZYCE	PL	50.80083333	20.81305556	154.3	250.444	1970	2020	51	4					1970	2020	51	1.078	0.033995808	220.3227997
6458620	6	6581	SOLINKA	CISNA	PL	49.21305556	22.33333333	72.4	543.685	1970	2020	51	24					1970	2020	51	1.991	0.062788176	867.24
6458630	6	6581	PRADNIK	OJCOW	PL	50.19472222	19.8325	68.6	305.177	1970	2020	51	0					1970	2020	51	0.424	0.013371264	194.9163848
6458713	6	6581	WIEPRZ	KRASNYSTAW	PL	50.98527778	23.17666667	3010.2	173.862	1950	2020	71	0	1951	1990	40	0	1950	2020	71	12.355	0.38962728	129.4356787
6458715	6	6581	WIEPRZ	LUBARTOW	PL	51.49805556	22.64361111	6389.8	140.15	1950	2020	71	0					1950	2020	71	22.533	0.710600688	111.2085962
6458717	6	6581	SWINKA	PUCHACZOW	PL	51.30555556	22.975	199	160.875	1973	2020	48	0					1973	2020	48	0.886	0.027940896	140.4065126
6458753	6	6581	PILICA	PRZEDBORZ	PL	51.08944444	19.87527778	2550.1	187.222	1950	2020	71	0	1951	1990	40	0	1950	2020	71	14.929	0.470800944	184.6205812
6458805	6	6581	NAREW	SURAZ	PL	52.94888889	22.955	3425.3	115.935	1950	2020	71	0	1951	1990	40	0	1950	2020	71	14.829	0.467647344	136.5274119
6458806	6	6581	BIALA	ZAWADY	PL	53.15972222	23.10972222	3041.9	112.21	1963	1990	28	0					1963	1990	28	1.201	0.037874736	12.45101285
6458807	6	6581	BIALA	ZAWADY	PL	53.16027778	23.10666667	107.9	112.08	2011	2019	9	0					2011	2019	9	0.621	0.019583856	181.5000556
6458809	6	6581	ROZOGA	MYSZYNIEC	PL	53.38638889	21.34083333	232.4	119.42	1950	2020	71	0					1950	2020	71	1.129	0.035604144	153.2019966
6458810	6	6581	NAREW	OSTROLEKA	PL	53.08388889	21.56277778	21920.9	89.443	2017	2020	4	0	1951	1994	44	0	1951	2020	70	80.604	2.541927744	115.9590958
6458863	6	6581	PISA	PTAKI	PL	53.39305556	21.7925	3575.7	104.765	1950	2020	71	0	1951	1990	40	0	1950	2020	71	20.49	0.64617264	180.7122074
6458920	6	6581	MUCHAWKA	ROZKOSZ	PL	52.15138889	22.2375	292.9	141.51	1950	1991	42	0					1950	1991	42	1.108	0.034941888	119.2963059
6458924	6	6581	LIWIEC	LOCHOW	PL	52.51	21.67833333	2471.4	94.91	1950	2020	71	0	1951	1990	40	0	1950	2020	71	10.448	0.329488128	133.320437
6458940	6	6581	WKRA	CIEKSYN	PL	52.57638889	20.63194444	4900.6	76.589	1950	1997	48	0					1950	1997	48	20.237	0.638194032	130.2277337
6458950	6	6581	WISLOK	TRYNCZA	PL	50.16222222	22.54722222	3523.6	165.085	1950	2020	71	0					1950	2020	71	25.394	0.800825184	227.2747145
6474107	6	6741	CZARNA HANCZA	SOBOLEWO	PL	54.06805556	22.99444444	189.2	134.858	1950	1991	42	0					1950	1991	42	1.302	0.041059872	217.018351
6502100	6	6021	SHANNON, RIVER	KILLALOE	IE	52.821968	-8.439731	10631.1	32					1973	1979	7	14	1973	1979	7	171.874	5.420218464	509.8454971
6502101	6	6021	SHANNON, RIVER	BANAGHER	IE	53.193185	-7.993166	7980.4	-999	1989	2003	15	66					1989	2003	15	n.a.	n.a.	n.a.
6502110	6	6021	MULKEAR RIVER	ANNACOTTY	IE	52.669432	-8.528958	647.6	-999	1972	2005	34	32					1972	2005	34	15.804	0.498394944	769.6030636
6502140	6	6021	BROSNA, RIVER	MOYSTOWN	IE	53.238343	-7.931738	1180.2	-999	1987	2002	16	4					1987	2002	16	20.38	0.64270368	544.5718353
6502141	6	6021	BROSNA, RIVER	FERBANE	IE	53.270127	-7.827835	1162.8	-999	1952	2005	54	4					1952	2005	54	17.279	0.544910544	468.6193189
6502150	6	6021	SUCK, RIVER	BELLAGILL	IE	53.729258	-8.23843	1207.2	-999	1975	2003	29	3					1975	2003	29	25.408	0.801266688	663.7398012
6502151	6	6021	SUCK, RIVER	DARRYCAHILL	IE	53.3833	-8.2333	1050	-999	1954	2010	57	3					1954	2010	57	20.919	0.659701584	628.2872229
6502160	6	6021	INNY RIVER	BALLYMAHON	IE	53.562742	-7.757664	1098.8	-999	1972	2003	32	6					1972	2003	32	19.024	0.599940864	545.9964179
6502170	6	6021	BOYLE RIVER	BOYLE ABBEY BRIDGE	IE	53.97265	-8.296791	527.3	-999	1990	2002	13	4					1990	2002	13	11.621	0.366479856	695.0120539
6502171	6	6021	BOYLE RIVER	TINACARRA	IE	53.965579	-8.350358	519.9	-999	1957	2002	46	1					1957	2002	46	11.619	0.366416784	704.7831968
6502810	6	6021	LITTLE BROSNA RIVER	CROGHAN	IE	53.101734	-7.920639	479.3	-999	1961	2003	43	3					1961	2003	43	7.515	0.23699304	494.4565825
6503100	6	6030	CORRIB, RIVER	WOLFE TONE BRIDGE	IE	53.269978	-9.055369	3136.1	-999	1973	2005	33	7	1973	1979	7	1	1973	2005	33	99.982	3.153032352	1005.399175
6503105	6	6030	CLARE RIVER	CORROFIN	IE	53.434114	-8.864234	699.9	-999	1951	2005	55	25					1951	2005	55	14.755	0.46531368	664.8288041
6503120	6	6030	MAIGUE, RIVER	CASTLEROBERTS	IE	52.53359	-8.767179	806	-999	1977	2010	34	6					1977	2010	34	12.864	0.405679104	503.3239504
6503121	6	6030	MAIGUE, RIVER	CROOM	IE	52.518622	-8.71852	770.2	-999	1972	2009	38	5					1972	2009	38	12.754	0.402210144	522.2151961
6503130	6	6030	DEEL	RATHKEALE	IE	52.462608	-8.943446	438.8	-999	1972	2003	32	5					1972	2003	32	9.372	0.295555392	673.5537648
6503131	6	6030	DEEL	GRANGE BRIDGE	IE	52.442057	-9.01869	366.3	-999	1954	2007	54	5					1954	2007	54	7.486	0.236078496	644.4949386
6503150	6	6030	MOY, RIVER	BALLINA	IE	54.116392	-9.146941	1984.3	3					1973	1979	7	14	1973	1979	7	50.896	1.605056256	808.8778189
6503151	6	6030	MOY, RIVER	RAHANS	IE	54.103628	-9.156969	1974.8	-999	1974	2005	32	6					1974	2005	32	57.586	1.816032096	919.6030464
6503160	6	6030	BONET RIVER	DROMAHAIR	IE	54.22678	-8.299467	263.7	-999	1957	2004	48	6					1957	2004	48	11.215	0.35367624	1341.206826
6503180	6	6030	FERGUS, RIVER	BALLYCOREY	IE	52.870153	-8.974434	511.4	-999	1956	2010	55	2					1956	2010	55	10.347	0.326302992	638.0582558
6503200	6	6030	ERNE	BALLYSHANNON	IE	54.499836	-8.173675	4333.7	-999					1973	1979	7	14	1973	1979	7	84.951	2.679014736	618.1818622
6503201	6	6030	ERNE	BELTURBET	IE	54.097369	-7.451578	1491.8	-999	1958	2008	51	7					1958	2008	51	28.45	0.8971992	601.4205658
6503250	6	6030	FEALE, RIVER	LISTOWEL	IE	52.44235	-9.475741	646.8	-999	1946	2008	63	6					1946	2008	63	20.779	0.655286544	1013.120816
6503260	6	6030	BANDON RIVER	CURRANURE	IE	51.746798	-8.682488	423.7	-999	1975	2009	35	3					1975	2009	35	14.796	0.466606656	1101.266594
6503280	6	6030	SUIR, RIVER	CLONMEL	IE	52.351886	-7.695507	2143.7	-999	1953	2008	56	1					1953	2008	56	48.586	1.532208096	714.7493101
6503281	6	6030	SUIR, RIVER	CATHER PARK	IE	52.459227	-7.922983	1582.7	-999	1953	2008	56	1					1953	2008	56	31.521	0.994046256	628.069916
6503282	6	6030	SUIR, RIVER	NEW BRIDGE	IE	52.459227	-7.997494	1090.3	-999	1954	2008	55	4					1954	2008	55	23.066	0.727409376	667.1644281
6503290	6	6030	SLANEY, RIVER	ENNISCORTHY	IE	52.547984	-6.56597	1319.9	-999	1979	2004	26	1					1979	2004	26	27.867	0.878813712	665.8184044
6503291	6	6030	SLANEY, RIVER	SCARRAWALSH	IE	52.547984	-6.550486	1030.8	-999	1991	2008	18	3					1991	2008	18	22.203	0.700193808	679.2722235
6503300	6	6030	NORE, RIVER	BROWNSBARN	IE	52.500215	-7.092211	2418.3	-999	1972	2006	35	1					1972	2006	35	39.875	1.257498	519.9925568
6503301	6	6030	NORE, RIVER	JOHNS BRIDGE	IE	52.651727	-7.250194	1644.1	-999	1965	2007	43	13					1965	2007	43	26.83	0.84611088	514.6346816
6503350	6	6030	BARROW, RIVER	GRAIGUENAMANAGH U/S	IE	52.540457	-6.950919	2778.1	-999	1996	2008	13	8					1996	2008	13	40.332	1.271909952	457.8344739
6503351	6	6030	BARROW, RIVER	ROYAL OAK	IE	52.699713	-6.981496	2419.4	-999	1972	2009	38	1					1972	2009	38	33.292	1.049896512	433.9491246
6503352	6	6030	BARROW, RIVER	LEVITSTOWN	IE	52.699713	-6.950412	1697.3	-999	1969	2006	38	4					1969	2006	38	20.488	0.646109568	380.6690438
6503353	6	6030	BARROW, RIVER	PASS BRIDGE	IE	53.161859	-7.070292	1063.6	-999	1972	2009	38	7					1972	2009	38	15.64	0.49322304	463.7298232
6503354	6	6030	BARROW, RIVER	PORTARLINGTON	IE	53.161859	-7.193083	405.5	-999	1955	2009	55	4					1955	2009	55	6.353	0.200348208	494.0769618
6503370	6	6030	GLYDE, RIVER	MANSFIELDSTOWN	IE	53.896607	-6.444002	345.8	-999	1955	1999	45	1					1955	1999	45	4.723	0.148944528	430.7244881
6503400	6	6030	DUNKELLIN RIVER	KILCOLGAN	IE	53.213919	-8.871773	354.1	-999	1983	2003	21	7					1983	2003	21	6.748	0.212804928	600.9740977
6503410	6	6030	DEE, RIVER	CHARLEVILLE WEIR	IE	53.85596	-6.41399	309.1	-999	1975	2008	34	1					1975	2008	34	4.241	0.133744176	432.6890197
6503500	6	6030	BLACKWATER, RIVER	BALLYDUFF	IE	52.144604	-8.053168	2333.7	7	1955	2008	54	5	1973	1979	7	18	1955	2008	54	60.325	1.9024092	815.1901273
6503501	6	6030	BLACKWATER, RIVER	KILLAVULLEN	IE	52.144604	-8.51627	1256.7	-999	1955	2005	51	10					1955	2005	51	34.511	1.088338896	866.0292003
6503800	6	6030	LIFFEY, RIVER	LEIXLIP	IE	53.37	-6.48	1565	21					1973	1977	5	0	1973	1977	5	6.897	0.217503792	138.9800588
6503850	6	6030	BOYNE, RIVER	SLANE	IE	53.7	-6.57	2695	14					1973	1979	7	1	1973	1979	7	30.836	0.972444096	360.8326887
6503851	6	6030	BOYNE, RIVER	SLANE CASTLE	IE	53.706871	-6.562386	2460.3	-999	1940	2004	65	0					1940	2004	65	34.788	1.097074368	445.9108109
6503852	6	6030	BOYNE, RIVER	NAVAN WEIR	IE	53.643429	-6.671574	1683.8	-999	1976	2004	29	2					1976	2004	29	24.83	0.78303888	465.0426892
6503853	6	6030	BOYNE, RIVER	TRIM	IE	53.556594	-6.793509	1361.8	-999	1953	2009	57	9					1953	2009	57	14.06	0.44339616	325.5956528
6503855	6	6030	BLACKWATER, RIVER	LISCARTAN	IE	53.663551	-6.720578	699.7	-999	1952	2003	52	18					1952	2003	52	13.753	0.433714608	619.8579506
6542100	6	6421	DANUBE RIVER	BEZDAN	RS	45.85	18.87	210245	81	1992	2010	19	0	1931	2003	73	0	1931	2010	80	2316.981	73.06831282	347.5388847
6542200	6	6421	DANUBE RIVER	BOGOJEVO	RS	45.53	19.08	251593	77	1971	2009	39	5	1931	2003	73	15	1931	2009	79	2709.916	85.45991098	339.6752333
6542500	6	6421	DANUBE RIVER	PANCEVO	RS	44.872917	20.643749	525009	67					1931	2003	73	0	1931	2003	73	5320.344	167.7823684	319.5799851
6542600	6	6421	DANUBE RIVER	VELIKO GRADISTE	RS	44.8	21.4	570375	62					1931	1970	40	0	1931	1970	40	5760.609	181.6665654	318.5037307
6544100	6	6441	TISA	SENTA	RS	45.932919	20.0825	140130	74	1971	2010	40	0	1931	1984	54	17	1931	2010	80	830.114	26.1784751	186.8156362
6545050	6	6451	SAVA	CATEZ I	SI	45.8932	15.6097	10186	137.279	1956	2019	64	0	1956	2001	46	0	1956	2019	64	279.268	8.806995648	864.617676
6545100	6	6451	SAVA	RADECE	SI	46.0715	15.1812	7084	184.111	1909	1994	86	0	1978	1994	17	0	1909	1994	86	230.015	7.25375304	1023.96288
6545101	6	6451	SAVA	HRASTNIK	SI	46.122	15.0906	5177	193.85	1993	2019	27	0	1993	2001	9	11	1993	2019	27	165.929	5.232736944	1010.766263
6545102	6	6451	SAVA	SENTJAKOB	SI	46.084	14.5824	2285	268.185	1961	2019	59	0					1961	2019	59	88.502	2.790999072	1221.443795
6545110	6	6451	SORA	SUHA 1	SI	46.162	14.326	566	329.47	1961	2019	59	2					1961	2019	59	19.717	0.621795312	1098.57829
6545120	6	6451	MIRNA	GABRJE 1	SI	45.9873	15.2144	268	212.127	1961	1992	32	0					1961	1992	32	4.469	0.140934384	525.8745672
6545125	6	6451	MIRNA	JELOVEC	SI	45.9885	15.2301	271.2	208.56	1992	2019	28	1					1992	2019	28	4.113	0.129707568	478.2727434
6545150	6	6451	UNA	BOSANSKI NOVI	HR	45.07	16.38	8507	116	1978	1990	13	0	1978	1990	13	0	1978	1990	13	208.048	6.561001728	771.2474113
6545190	6	6451	SAVA	RADOVLJICA I	SI	46.34	14.1654	908	408.086	1945	2019	75	0	1945	2001	57	0	1945	2019	75	45.013	1.419529968	1563.358996
6545200	6	6451	KRKA	PODBOCJE	SI	45.8644	15.4555	2238	146.323	1933	2019	87	0	1933	2001	69	0	1933	2019	87	54.538	1.719910368	768.5032922
6545300	6	6451	SAVINJA	VELIKO SIRJE I	SI	46.0919	15.1924	1842	189.957	1955	2019	65	4	1955	2001	47	6	1955	2019	65	42.742	1.347911712	731.765316
6545400	6	6451	LJUBLJANICA	MOSTE	SI	46.0539	14.5492	1763	280.798	1946	2009	64	0	1946	2001	56	0	1946	2009	64	54.676	1.724262336	978.0274169
6545401	6	6451	LJUBLJANICA	MOSTE I	SI	46.0554	14.5444	1777.9	281.32	2013	2019	7	0					2013	2019	7	55.904	1.762988544	991.6128826
6545500	6	6451	KUPA	METLIKA	SI	45.6343	15.323	2002	127.18	1961	2019	59	0					1961	2019	59	70.967	2.238015312	1117.889766
6545501	6	6451	KUPA	PETRINA	SI	45.4639	14.8522	460	219.683	1961	2019	59	2					1961	2019	59	25.716	0.810979776	1762.999513
6545600	6	6451	SAVINJA	LASKO 1	SI	46.154	15.2336	1664	215.025	1961	2019	59	0					1961	2019	59	38.983	1.229367888	738.8028173
6545601	6	6451	SAVINJA	CELJE 2 - BRV	SI	46.2274	15.2606	1189	230.248	1973	2019	47	17					1973	2019	47	29.902	0.942989472	793.0945938
6545700	6	6451	LIM	PRIJEPOLJE	RS	43.374584	19.644167	3160	443	1978	2010	33	0	1978	2003	26	0	1978	2010	33	73.295	2.31143112	731.4655443
6545800	6	6451	SAVA	SREMSKA MITROVICA	RS	44.981251	19.618334	87966	72	1992	2010	19	0	1926	2003	78	0	1926	2010	85	1534.679	48.39763694	550.1857188
6546610	6	6461	MURA	GORNJA RADGONA 1	SI	46.6811	15.9956	10197	202.338	1946	2019	74	0	1946	2001	56	0	1946	2019	74	156.035	4.92071976	482.5654369
6546800	6	6461	DRAVA RIVER	DONJI MIHOLJAC	HR	45.766251	18.1675	37142	88					1921	1984	64	3	1921	1984	64	556.877	17.56167307	472.8251864
6546801	6	6461	DRAVA RIVER	BORL	SI	46.371	15.9962	14661.5	201.486	1954	1981	28	0	1954	1981	28	0	1954	1981	28	304.083	9.589561488	654.0641468
6546802	6	6461	DRAVA RIVER	BORL (REACT. 6546801)	SI	46.371	15.9962	14661.5	201.485	1961	2019	59	14	1990	2001	12	0	1961	2019	59	143.47	4.52446992	308.5952952
6546810	6	6461	PESNICA	ZAMUSANI 1	SI	46.4141	16.034	478	201.856	1961	2019	59	0					1961	2019	59	5.161	0.162757296	340.4964351
6547200	6	6471	IBAR	LEPOSAVIC	RS	43.105835	20.804167	4701	445	1978	2000	23	4	1978	1998	21	0	1978	2000	23	26.378	0.831856608	176.9531181
6547500	6	6471	VELIKA MORAVA	LUBICEVSKY MOST	RS	44.58	21.12	34345	73	1992	2010	19	0	1931	2003	73	1	1931	2010	80	220.786	6.962707296	202.7284116
6559100	6	6590	SOCA	SOLKAN I	SI	45.9816	13.6553	1573	51.844	1945	2019	75	0	1945	2001	57	0	1945	2019	75	93.068	2.934992448	1865.85661
6559101	6	6590	SOCA	KOBARID	SI	46.2479	13.5866	437	194.86	1941	2019	79	3					1941	2019	79	34.204	1.078657344	2468.323442
6559110	6	6590	UCJA	ZAGA	SI	46.3097	13.4778	50.2	341.551	1954	2019	66	0					1954	2019	66	3.447	0.108704592	2165.43012
6559120	6	6590	TOLMINKA	TOLMIN	SI	46.1872	13.7357	73	167.74	1953	2010	58	9					1953	2010	58	7.798	0.245917728	3368.736
6559121	6	6590	TOLMINKA	TOLMIN I	SI	46.184	13.7405	161.2	161.43	2015	2019	5	0					2015	2019	5	6.976	0.219995136	1364.734094
6559130	6	6590	BACA	BACA PRI MODREJU	SI	46.1557	13.7757	142.3	163.825	1952	2019	68	0					1952	2019	68	6.854	0.216147744	1518.958145
